meal_type,taste_profile,served_temperature,season,difficulty,main_ingredients,characteristics,semantic_summary,recipe_id,recipe_name
dessert,['sweet'],warm,['all_seasons'],medium,"['Granny Smith apples', 'Macintosh apples', 'puff pastry', 'cranberries']","['crostada', 'apple-cranberry filling']","This recipe describes a dessert crostada made with a sweet apple-cranberry filling, baked with puff pastry and served warm.",93,Apple-Cranberry Crostada
dessert,['sweet'],warm,['autumn'],medium,"['Granny Smith apples', 'unsalted butter', 'all-purpose flour', 'white sugar', 'packed brown sugar', 'water', 'pie pastry']","['thick crust', 'apple filling', 'lattice crust']","This recipe describes a traditional autumn apple pie made with a lattice crust, featuring sweet flavors and baked at a warm temperature.",94,Apple Pie by Grandma Ople
dessert,['sweet'],warm,['autumn'],easy,"['apples', 'water', 'sugar', 'cinnamon']",[],"Sarah's Homemade Applesauce is a sweet dessert made from apples, water, sugar, and cinnamon, cooked until soft and mashed for a desired consistency.",95,Sarah's Homemade Applesauce
dessert,['sweet'],warm,['all_seasons'],easy,"['apples', 'oats', 'flour', 'sugar', 'cinnamon', 'water', 'butter']","['crisp topping', 'oven baked']","This dessert recipe involves baking sliced apples with a sweet and spiced topping made from oats, flour, sugar, and spices, then topped with a buttery crust and baked until golden brown.",96,Apple Crisp
dessert,['sweet'],cold,['all_seasons'],easy,"['apples', 'sugar', 'cornstarch']","['thickened', 'frozen']","This recipe describes a simple dessert made from thinly sliced apples, sugar, and cornstarch, which is prepared as a filling for apple pie and then frozen.",97,Apple Pie Filling
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['apples', 'oats', 'brown sugar', 'white sugar', 'cinnamon', 'flour', 'butter']","['crisp topping', 'oven baked']","An easy apple crisp dessert with an oat topping, baked in the oven.",98,Easy Apple Crisp with Oat Topping
dessert,['sweet'],warm,['autumn'],easy,"['apple cider', 'cinnamon', 'allspice', 'cloves', 'brown sugar']","['slow_cooked', 'wrapped_in_cheesecloth']","An easy autumn dessert made with apple cider, spices, and brown sugar, cooked slowly in a cheesecloth-wrapped bundle.",99,Easy Apple Cider
dessert,['sweet'],room_temperature,['autumn'],easy,"['Granny Smith apples', 'cranberries', 'oats', 'flour', 'brown sugar', 'cinnamon', 'nutmeg', 'pecans', 'butter']","['crisp topping', 'mixed fruit filling']","This dessert recipe features a mixture of apple and cranberry slices baked with a crunchy oat topping, perfect for autumn.",100,Apple-Cranberry Crisp
dessert,['sweet'],hot,['autumn'],medium,"['pastry', 'apple', 'butter', 'brown sugar', 'cinnamon', 'nutmeg', 'water', 'white sugar']","['cooking_with_apples', 'baking']","An autumn dessert featuring baked apple dumplings with a sweet, spiced filling and a sugary sauce.",101,Old-Fashioned Apple Dumplings
dessert,['sweet'],warm,['autumn'],easy,"['apples', 'butter', 'sugar', 'cinnamon']",[],"Southern Fried Apples is a warm dessert made with apples, butter, sugar, and cinnamon, typically enjoyed during autumn.",102,Southern Fried Apples
dessert,['sweet'],warm,['all_seasons'],medium,"['Granny Smith apples', 'puff pastry', 'brown sugar']","['flaky', 'crispy', 'tender']","Apple Turnovers are a warm dessert made with puff pastry filled with sweet apple slices, brown sugar, and spices, baked until golden and served with a simple glaze.",103,Apple Turnovers
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['apples', 'flour', 'sugar', 'cinnamon', 'salt', 'butter']","['crisp topping', 'homemade']","This easy dessert recipe involves slicing apples, combining them with a sweet and spiced topping made from flour, sugar, cinnamon, and salt, and baked until golden brown.",104,Apple Crisp - Perfect and Easy
dessert,['sweet'],hot,['autumn'],medium,"['caramel', 'apples']","['coating with caramel', 'handle made of wood']","A dessert recipe featuring caramel-coated apples with wooden handles, typically enjoyed during autumn.",105,The Best Caramel Apples
soup,"['savory', 'spicy']",hot,['all_seasons'],easy,"['chicken', 'onion', 'carrot', 'celery', 'rice', 'apple', 'curry powder', 'chicken broth', 'thyme', 'heavy cream']","['contains meat', 'contains vegetables', 'contains grains']","Mulligatawny Soup is a warm, savory, and spicy soup made with chicken, vegetables, rice, and spices. It is prepared with a base of chicken broth and includes elements like curry powder and thyme.",106,Mulligatawny Soup
appetizer,['sweet'],warm,['autumn'],easy,"['apples', 'butter', 'brown sugar', 'cinnamon']",['sauteed'],"This recipe involves sautéing apples with butter, brown sugar, and cinnamon, resulting in a sweet and warm appetizer.",107,Sauteed Apples
drink,['sweet'],warm,['autumn'],easy,"['apple', 'water', 'sugar', 'cinnamon', 'allspice']",[],"This recipe describes the process of making homemade apple cider, which is a warm drink that is sweet and typically enjoyed during autumn.",108,Homemade Apple Cider
dessert,['sweet'],warm,['autumn'],medium,"['canned apple pie filling', 'apples']","['canned', 'homemade filling']","This recipe describes a canned apple pie filling, which is typically served warm as part of a dessert course during autumn. The process involves mixing a homemade filling with various ingredients, sterilizing jars, packing apples into jars, and processing them in a water bath canner.",109,Canned Apple Pie Filling
dessert,['sweet'],"['warm', 'cold']",['all_seasons'],easy,"['pastry', 'apples', 'sugar', 'cinnamon', 'butter']",[],"This easy apple pie recipe involves a 9-inch double-crust pie filled with thinly sliced apples, cinnamon-sugar mixture, and butter. It is baked at different temperatures to achieve a golden brown and bubbly filling.",110,Easy Apple Pie
dessert,['sweet'],warm,['all_seasons'],easy,"['apples', 'pie shell', 'raisins', 'walnuts']","['crumbly topping', 'spices']","Apple Crumb Pie is a warm dessert made with sliced apples, a crumbly topping, and spices, typically enjoyed throughout the year.",111,Apple Crumb Pie
dessert,['sweet'],room_temperature,['autumn'],easy,"['apples', 'caramels']",['quickly rolled in caramel sauce'],"Caramelized apples made with apples, caramels, and craft sticks, served as a dessert.",112,Caramel Apples
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['apple', 'flour', 'cinnamon', 'sugar', 'vanilla_extract', 'vegetable_oil', 'eggs']",[],"German Apple Cake is a simple dessert made with apples, flour, spices, and sweeteners, baked at room temperature.",113,German Apple Cake
dinner,['savory'],warm,['all_seasons'],medium,"['ground turkey sausage', 'white bread', 'whole wheat bread', 'onion', 'celery', 'sage', 'rosemary', 'thyme', 'apple', 'cranberries', 'parsley', 'cooked turkey liver', 'turkey stock', 'unsalted butter']","['toasted bread cubes', 'sausage and onion mixture', 'mixed with apples and cranberries', 'finely chopped liver']","This savory dinner recipe involves toasting bread cubes, cooking a sausage and onion mixture, and combining it with apples, cranberries, and finely chopped cooked turkey liver. The dish is seasoned with herbs and mixed with turkey stock and melted butter before being served warm.",114,"Awesome Sausage, Apple and Cranberry Stuffing"
dessert,['sweet'],warm,['all_seasons'],easy,"['apple', 'pie dough']","['hand pies', 'baked']","This recipe describes how to make Apple Hand Pies, a warm dessert that combines sweet apples baked within a flaky pie crust. The dish is simple to prepare and can be enjoyed year-round.",115,Apple Hand Pies
dessert,"['sweet', 'spicy']",warm,['autumn'],medium,"['apples', 'unsweetened apple juice', 'white sugar', 'apple cider vinegar', 'cinnamon', 'cloves', 'allspice']","['fermentation', 'canning']","This recipe describes the process of making apple butter, a warm, sweet, and sometimes spicy dessert spread, typically made during autumn. The dish involves a combination of apples, various spices, and apple juice, which are cooked down to create a thick, flavorful spread that is then canned for storage.",116,Amazing Apple Butter
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['apple', 'muffin', 'flour', 'sugar', 'cinnamon', 'eggs', 'oil', 'milk']","['cinnamon', 'chopped_apples']","This easy apple cinnamon muffin recipe involves mixing dry ingredients, adding wet ingredients and chopped apples, baking them in muffin tins, and topping with a simple sugar and butter mixture before baking.",117,Easy Apple Cinnamon Muffins
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['apples', 'flour', 'sugar', 'eggs', 'oil', 'vanilla_extract']",['bread'],"Debbie's Amazing Apple Bread is a simple, sweet dessert bread made from apples, flour, sugar, eggs, oil, and vanilla extract.",118,Debbie's Amazing Apple Bread
dessert,['sweet'],warm,['all_seasons'],easy,"['apple', 'flour', 'milk', 'eggs', 'oil', 'cinnamon']","['deep-fried', 'coated with cinnamon sugar']","This recipe describes Mom's Apple Fritters, a sweet dessert made by deep-frying apple pieces in a batter that includes flour, milk, eggs, and oil. The fritters are then coated with cinnamon sugar before serving.",119,Mom's Apple Fritters
dessert,['sweet'],warm,['autumn'],easy,"['apple pie filling', 'margarine', 'brown sugar', 'flour']","['crisp topping', 'bubbly filling']","An easy autumn dessert featuring apple pie filling, margarine, brown sugar, and flour, baked in an 8x8-inch dish with a crispy topping.",120,Easy Apple Crisp with Pie Filling
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['apple', 'flour', 'butter', 'eggs', 'sugar']","['muffin', 'strudel']","Apple Strudel Muffins is a sweet dessert made with apple, flour, butter, eggs, and sugar. It involves mixing ingredients, baking in a muffin pan, and topping with a crumbly mixture.",121,Apple Strudel Muffins
dessert,"['sweet', 'spicy']",warm,['autumn'],easy,"['apples', 'cinnamon', 'brown sugar', 'vanilla sugar', 'nutmeg']","['layered', 'baked']","This recipe involves baking sliced apples with a cinnamon and sugar mixture, resulting in a warm and sweet dessert.",122,Delicious Cinnamon Baked Apples
appetizer,"['savory', 'sweet']",cold,['all_seasons'],easy,"['mayonnaise', 'apples', 'celery', 'walnuts', 'raisins']","['classic', 'refreshing']","Waldorf Salad is a classic cold appetizer with a sweet and savory flavor profile, made from mayonnaise, apples, celery, walnuts, and raisins.",123,Waldorf Salad
dessert,['sweet'],warm,['all_seasons'],easy,"['apples', 'brown sugar', 'cinnamon', 'nutmeg', 'butter']",[],"This recipe involves microwaving baked apples with a sweet and spiced filling, making it a simple dessert option that can be enjoyed year-round.",124,Microwave Baked Apples
breakfast,['sweet'],warm,['all_seasons'],medium,"['apple', 'pancake']","['uses eggs', 'contains flour', 'includes sugar', 'has milk', 'uses butter', 'mixed with spices']","This German Apple Pancake is a sweet breakfast dish made with apples, flour, sugar, milk, and butter, seasoned with spices, and baked in an oven.",125,German Apple Pancake
breakfast,"['sweet', 'spicy']",warm,['all_seasons'],easy,"['apple', 'oats', 'cinnamon', 'brown sugar', 'milk', 'flour', 'eggs', 'vanilla extract', 'oil', 'applesauce']","['muffin', 'oatmeal']","This recipe describes a warm, sweet breakfast dish featuring apple, cinnamon, and oats, baked into muffins that can be enjoyed year-round.",126,Apple Cinnamon Oatmeal Muffins
dinner,"['savory', 'sweet']",hot,['all_seasons'],medium,"['pork chops', 'applesauce', 'onion', 'apple']","['cooking_in_skillet', 'baked']","Applesauce Pork Chops is a savory and sweet dinner dish made with pork chops, applesauce, onions, and apples. It involves cooking in a skillet and baking.",127,Applesauce Pork Chops
dessert,['sweet'],warm,['autumn'],easy,"['apples', 'white sugar']","['thickens', 'dark brown']","This recipe describes an all-day apple butter made from apples and sugar, featuring cinnamon and cloves, which thickens and darkens as it cooks. It can be stored cold or frozen.",128,All-Day Apple Butter
breakfast,['sweet'],room_temperature,['all_seasons'],easy,"['all-purpose flour', 'white sugar', 'carrots', 'apple', 'raisins', 'walnuts', 'unsweetened flaked coconut']","['muffins', 'contains vegetables']","This easy morning glory muffin recipe combines sweet ingredients like flour, sugar, and shredded vegetables such as carrots and apples, along with nuts and coconut. It's a simple breakfast option that can be enjoyed year-round.",129,Easy Morning Glory Muffins
dessert,['sweet'],warm,['all_seasons'],easy,"['apple', 'oatmeal', 'cinnamon', 'brown sugar', 'rolled oats', 'all-purpose flour', 'butter', 'apples']","['crisp', 'sweetened']","This recipe describes a warm and sweet dessert made with apple, oatmeal, and other ingredients baked together in a pan.",130,Apple Oatmeal Crisp
breakfast,['sweet'],warm,['all_seasons'],easy,"['apple', 'milk', 'butter', 'egg', 'flour', 'sugar', 'baking_powder', 'cinnamon']",[],"Veronica's Apple Pancakes is a sweet breakfast dish made from shredded apple, milk, melted butter, an egg, flour, sugar, baking powder, and cinnamon. It is prepared by combining ingredients, heating a griddle, and cooking batter to make pancakes that are cooked on both sides until golden brown.",131,Veronica's Apple Pancakes
dessert,"['sweet', 'spicy']",warm,['autumn'],easy,"['applesauce', 'white sugar', 'vegetable oil', 'eggs', 'milk', 'all-purpose flour', 'baking soda', 'baking powder', 'cinnamon', 'nutmeg', 'allspice', 'salt', 'pecans']","['spiced', 'moist']","Spiced Applesauce Bread is a warm, sweet dessert made with spiced applesauce, flour, and nuts, baked in a loaf pan.",132,Spiced Applesauce Bread
dessert,['sweet'],warm,['all_seasons'],medium,"['apple', 'puff pastry', 'sugar', 'cinnamon']","['rose-shaped', 'oven-baked']","Baked Apple Roses is a dessert made with apple slices, puff pastry, sugar, and cinnamon. It is baked in the oven and shaped into rose forms, making it a warm and sweet treat that can be enjoyed year-round.",133,Baked Apple Roses
